"","COUNTRY","FECHA","CONTAGIADOS","FALLECIDOS","RECUPERADOS","HOSPITALIZADOS","UCIs","IP","R0_3","R0_7","R0_14"
"1","BOLIVIA",2020-03-08,1,0,0,0,NA,1,0,0,0
"2","BOLIVIA",2020-03-09,1,0,0,0,NA,1,NA,NA,NA
"3","BOLIVIA",2020-03-10,5,0,0,0,NA,5,5,NA,NA
"4","BOLIVIA",2020-03-11,3,0,0,0,NA,3,3,NA,NA
"5","BOLIVIA",2020-03-12,0,0,0,0,NA,0,0,NA,NA
"6","BOLIVIA",2020-03-13,2,0,0,0,NA,2,0.666666666666667,NA,NA
"7","BOLIVIA",2020-03-14,0,0,0,0,NA,0,NA,0,NA
"8","BOLIVIA",2020-03-15,1,0,0,0,NA,1,0.5,1,NA
"9","BOLIVIA",2020-03-16,1,0,0,0,NA,1,Inf,0.2,NA
"10","BOLIVIA",2020-03-17,1,0,0,0,NA,1,1,0.333333333333333,NA
"11","BOLIVIA",2020-03-18,3,0,0,0,NA,3,3,Inf,NA
"12","BOLIVIA",2020-03-19,2,0,0,0,NA,2,2,1,NA
"13","BOLIVIA",2020-03-20,7,0,0,0,NA,7,2.33333333333333,Inf,NA
"14","BOLIVIA",2020-03-21,3,0,0,0,NA,3,1.5,3,3
"15","BOLIVIA",2020-03-22,0,0,0,0,NA,0,0,0,0
"16","BOLIVIA",2020-03-23,1,0,0,0,NA,1,0.333333333333333,1,0.2
"17","BOLIVIA",2020-03-24,1,0,0,0,NA,1,Inf,0.333333333333333,0.333333333333333
"18","BOLIVIA",2020-03-25,7,0,0,0,NA,7,7,3.5,Inf
"19","BOLIVIA",2020-03-26,22,0,0,0,NA,22,22,3.14285714285714,11
"20","BOLIVIA",2020-03-27,13,0,0,0,NA,13,1.85714285714286,4.33333333333333,Inf
"21","BOLIVIA",2020-03-28,7,0,0,0,NA,7,0.318181818181818,Inf,7
"22","BOLIVIA",2020-03-29,7,3,0,0,NA,10,0.538461538461538,7,7
"23","BOLIVIA",2020-03-30,11,0,0,0,NA,11,1.57142857142857,11,11
"24","BOLIVIA",2020-03-31,8,0,0,0,NA,8,1.14285714285714,1.14285714285714,2.66666666666667
"25","BOLIVIA",2020-04-01,8,0,1,0,NA,7,0.727272727272727,0.363636363636364,4
"26","BOLIVIA",2020-04-02,9,0,1,0,NA,8,1.125,0.692307692307692,1.28571428571429
"27","BOLIVIA",2020-04-03,7,0,1,0,NA,6,0.875,1,2.33333333333333
"28","BOLIVIA",2020-04-04,18,0,0,0,NA,18,2,2.57142857142857,Inf
"29","BOLIVIA",2020-04-05,26,1,0,0,NA,27,3.71428571428571,2.36363636363636,26
"30","BOLIVIA",2020-04-06,11,3,0,0,NA,14,0.611111111111111,1.375,11
"31","BOLIVIA",2020-04-07,16,0,0,0,NA,16,0.615384615384615,2,2.28571428571429
"32","BOLIVIA",2020-04-07,16,15,0,NA,NA,31,1.45454545454545,1.77777777777778,0.727272727272727
"33","BOLIVIA",2020-04-08,54,18,0,NA,NA,72,3.375,7.71428571428571,4.15384615384615
"34","BOLIVIA",2020-04-09,4,19,0,NA,NA,23,0.25,0.222222222222222,0.571428571428571
"35","BOLIVIA",2020-04-10,7,20,0,NA,NA,27,0.12962962962963,0.269230769230769,1
"36","BOLIVIA",2020-04-11,25,24,0,NA,NA,49,6.25,2.27272727272727,2.27272727272727
"37","BOLIVIA",2020-04-12,30,27,0,NA,NA,57,4.28571428571429,1.875,3.75
"38","BOLIVIA",2020-04-13,24,28,6,NA,NA,46,0.96,1.5,3
"39","BOLIVIA",2020-04-14,43,0,7,NA,NA,36,1.43333333333333,0.796296296296296,4.77777777777778
"40","BOLIVIA",2020-04-15,44,29,14,NA,NA,59,1.83333333333333,11,6.28571428571429
"41","BOLIVIA",2020-04-16,24,31,26,NA,NA,29,0.558139534883721,3.42857142857143,1.33333333333333
"42","BOLIVIA",2020-04-17,28,0,31,NA,NA,-3,0.636363636363636,1.12,1.07692307692308
"43","BOLIVIA",2020-04-18,27,32,0,NA,NA,59,1.125,0.9,2.45454545454545
"44","BOLIVIA",2020-04-19,44,33,0,NA,NA,77,1.57142857142857,1.83333333333333,2.75
"45","BOLIVIA",2020-04-20,34,34,37,NA,NA,31,1.25925925925926,0.790697674418605,2.125
"46","BOLIVIA",2020-04-21,11,37,44,NA,NA,4,0.25,0.25,0.203703703703704
"47","BOLIVIA",2020-04-22,63,40,0,NA,NA,103,1.85294117647059,2.625,15.75
"48","BOLIVIA",2020-04-23,31,43,54,NA,NA,20,2.81818181818182,1.10714285714286,4.42857142857143
"49","BOLIVIA",2020-04-24,104,44,63,NA,NA,85,1.65079365079365,3.85185185185185,4.16
"50","BOLIVIA",2020-04-25,59,46,75,NA,NA,30,1.90322580645161,1.34090909090909,1.96666666666667
"51","BOLIVIA",2020-04-26,84,50,81,NA,NA,53,0.807692307692308,2.47058823529412,3.5
"52","BOLIVIA",2020-04-27,64,53,100,NA,NA,17,1.08474576271186,5.81818181818182,1.48837209302326
"53","BOLIVIA",2020-04-28,39,55,110,NA,NA,-16,0.464285714285714,0.619047619047619,0.886363636363636
"54","BOLIVIA",2020-04-29,57,59,117,NA,NA,-1,0.890625,1.83870967741935,2.375
"55","BOLIVIA",2020-04-30,57,62,132,NA,NA,-13,1.46153846153846,0.548076923076923,2.03571428571429
"56","BOLIVIA",2020-05-01,62,66,134,NA,NA,-6,1.08771929824561,1.05084745762712,2.2962962962963
"57","BOLIVIA",2020-05-02,241,71,159,NA,NA,153,4.2280701754386,2.86904761904762,5.47727272727273
"58","BOLIVIA",2020-05-03,124,76,166,NA,NA,34,2,1.9375,3.64705882352941
"59","BOLIVIA",2020-05-04,87,82,174,NA,NA,-5,0.360995850622407,2.23076923076923,7.90909090909091
"60","BOLIVIA",2020-05-05,121,86,187,NA,NA,20,0.975806451612903,2.12280701754386,1.92063492063492
"61","BOLIVIA",2020-05-06,84,91,198,NA,NA,-23,0.96551724137931,1.47368421052632,2.70967741935484
"62","BOLIVIA",2020-05-07,195,102,219,NA,NA,78,1.61157024793388,3.14516129032258,1.875
"63","BOLIVIA",2020-05-08,185,106,237,NA,NA,54,2.20238095238095,0.767634854771784,3.13559322033898
"64","BOLIVIA",2020-05-09,171,114,258,NA,NA,27,0.876923076923077,1.37903225806452,2.03571428571429
"65","BOLIVIA",2020-05-10,119,117,273,NA,NA,-37,0.643243243243243,1.36781609195402,1.859375
"66","BOLIVIA",2020-05-11,275,122,299,NA,NA,98,1.60818713450292,2.27272727272727,7.05128205128205
"67","BOLIVIA",2020-05-12,133,128,313,NA,NA,-52,1.11764705882353,1.58333333333333,2.33333333333333
"68","BOLIVIA",2020-05-13,184,142,339,NA,NA,-13,0.669090909090909,0.943589743589744,3.2280701754386
"69","BOLIVIA",2020-05-14,224,152,356,NA,NA,20,1.68421052631579,1.21081081081081,3.61290322580645
"70","BOLIVIA",2020-05-15,205,164,434,NA,NA,-65,1.11413043478261,1.19883040935673,0.850622406639004
"71","BOLIVIA",2020-05-16,249,165,473,NA,NA,-59,1.11160714285714,2.09243697478992,2.00806451612903
"72","BOLIVIA",2020-05-17,262,169,493,NA,NA,-62,1.2780487804878,0.952727272727273,3.01149425287356
"73","BOLIVIA",2020-05-18,175,174,503,NA,NA,-154,0.70281124497992,1.31578947368421,1.44628099173554
"74","BOLIVIA",2020-05-19,218,189,533,NA,NA,-126,0.83206106870229,1.18478260869565,2.5952380952381
"75","BOLIVIA",2020-05-20,438,199,553,NA,NA,84,2.50285714285714,1.95535714285714,2.24615384615385
"76","BOLIVIA",2020-05-21,268,215,561,NA,NA,-78,1.22935779816514,1.30731707317073,1.44864864864865
"77","BOLIVIA",2020-05-22,392,230,575,NA,NA,47,0.894977168949772,1.57429718875502,2.29239766081871
"78","BOLIVIA",2020-05-23,336,240,609,NA,NA,-33,1.25373134328358,1.2824427480916,2.82352941176471
"79","BOLIVIA",2020-05-24,348,250,629,NA,NA,-31,0.887755102040816,1.98857142857143,1.26545454545455
"80","BOLIVIA",2020-05-25,397,261,647,NA,NA,11,1.18154761904762,1.82110091743119,2.98496240601504
"81","BOLIVIA",2020-05-26,476,263,677,NA,NA,62,1.36781609195402,1.08675799086758,2.58695652173913
"82","BOLIVIA",2020-05-27,632,280,689,NA,NA,223,1.5919395465995,2.35820895522388,2.82142857142857
"83","BOLIVIA",2020-05-28,619,293,738,NA,NA,174,1.30042016806723,1.57908163265306,3.01951219512195
"84","BOLIVIA",2020-05-29,344,300,749,NA,NA,-105,0.544303797468354,1.02380952380952,1.38152610441767
"85","BOLIVIA",2020-05-30,861,310,889,NA,NA,282,1.39095315024233,2.47413793103448,3.28625954198473
"86","BOLIVIA",2020-05-31,390,313,986,NA,NA,-283,1.13372093023256,0.982367758186398,2.22857142857143
"87","BOLIVIA",2020-06-01,549,343,1132,NA,NA,-240,0.637630662020906,1.15336134453782,2.51834862385321
"88","BOLIVIA",2020-06-02,460,376,1298,NA,NA,-462,1.17948717948718,0.727848101265823,1.05022831050228
"89","BOLIVIA",2020-06-03,647,400,1507,NA,NA,-460,1.17850637522769,1.04523424878837,2.41417910447761
"90","BOLIVIA",2020-06-04,607,415,1658,NA,NA,-636,1.3195652173913,1.76453488372093,1.5484693877551
"91","BOLIVIA",2020-06-05,483,427,1734,NA,NA,-824,0.746522411128284,0.560975609756098,1.4375
"92","BOLIVIA",2020-06-06,630,454,1902,NA,NA,-818,1.03789126853377,1.61538461538462,1.81034482758621
"93","BOLIVIA",2020-06-07,285,465,2086,NA,NA,-1336,0.590062111801242,0.519125683060109,0.717884130982368
"94","BOLIVIA",2020-06-08,306,475,2159,NA,NA,-1378,0.485714285714286,0.665217391304348,0.642857142857143
"95","BOLIVIA",2020-06-09,695,487,2190,NA,NA,-1008,2.43859649122807,1.0741885625966,1.0996835443038
"96","BOLIVIA",2020-06-10,637,512,2261,NA,NA,-1112,2.08169934640523,1.0494233937397,1.02907915993538
"97","BOLIVIA",2020-06-11,884,533,2372,NA,NA,-955,1.27194244604317,1.83022774327122,2.56976744186047
"98","BOLIVIA",2020-06-12,764,559,2431,NA,NA,-1108,1.19937205651491,1.21269841269841,0.887340301974448
"99","BOLIVIA",2020-06-13,913,585,2768,NA,NA,-1270,1.03280542986425,3.20350877192982,2.34102564102564
"100","BOLIVIA",2020-06-14,617,611,3113,NA,NA,-1885,0.807591623036649,2.01633986928105,1.12386156648452
"101","BOLIVIA",2020-06-15,614,632,3430,NA,NA,-2184,0.672508214676889,0.883453237410072,1.33478260869565
"102","BOLIVIA",2020-06-16,810,659,3752,NA,NA,-2283,1.3128038897893,1.27158555729984,1.25193199381762
"103","BOLIVIA",2020-06-17,802,679,4002,NA,NA,-2521,1.30618892508143,0.907239819004525,1.32125205930807
"104","BOLIVIA",2020-06-18,814,697,4320,NA,NA,-2809,1.00493827160494,1.06544502617801,1.68530020703934
"105","BOLIVIA",2020-06-19,977,715,4670,NA,NA,-2978,1.21820448877805,1.07009857612267,1.55079365079365
"106","BOLIVIA",2020-06-20,1036,740,5086,NA,NA,-3310,1.27272727272727,1.67909238249595,3.63508771929825
"107","BOLIVIA",2020-06-21,876,773,773,NA,NA,876,0.896622313203685,1.42671009771987,2.86274509803922
"108","BOLIVIA",2020-06-22,1105,820,820,NA,NA,1105,1.06660231660232,1.3641975308642,1.58992805755396
"109","BOLIVIA",2020-06-23,896,846,896,NA,NA,846,1.02283105022831,1.11720698254364,1.40659340659341
"110","BOLIVIA",2020-06-24,1098,876,876,NA,NA,1098,0.993665158371041,1.34889434889435,1.2420814479638
"111","BOLIVIA",2020-06-25,1016,913,913,NA,NA,1016,1.13392857142857,1.03991811668373,1.32984293193717
"112","BOLIVIA",2020-06-26,920,934,934,NA,NA,920,0.837887067395264,0.888030888030888,1.00766703176342
"113","BOLIVIA",2020-06-27,1253,970,970,NA,NA,1253,1.23326771653543,1.43036529680365,2.03079416531605
"114","BOLIVIA",2020-06-28,848,1014,1014,NA,NA,848,0.921739130434783,0.767420814479638,1.38110749185668
"115","BOLIVIA",2020-06-29,601,1071,1071,NA,NA,601,0.479648842777334,0.670758928571429,0.741975308641975
"116","BOLIVIA",2020-06-30,1094,1123,1123,NA,NA,1094,1.29009433962264,0.996357012750455,1.3640897755611
"117","BRAZIL",2020-02-26,1,0,0,0,NA,1,0.00166389351081531,0.000984251968503937,0.00122850122850123
"118","BRAZIL",2020-02-27,0,0,0,0,NA,0,0,0,0
"119","BRAZIL",2020-02-28,0,0,0,0,NA,0,0,0,0
"120","BRAZIL",2020-02-29,0,0,0,0,NA,0,NA,0,0
"121","BRAZIL",2020-03-01,0,0,0,0,NA,0,NA,0,0
"122","BRAZIL",2020-03-02,0,0,0,0,NA,0,NA,0,0
"123","BRAZIL",2020-03-03,1,0,0,0,NA,1,Inf,1,0.000910746812386157
"124","BRAZIL",2020-03-04,0,0,0,0,NA,0,NA,NA,0
"125","BRAZIL",2020-03-05,4,0,0,0,NA,4,4,Inf,0.00434782608695652
"126","BRAZIL",2020-03-06,1,0,0,0,NA,1,Inf,Inf,0.000798084596967279
"127","BRAZIL",2020-03-07,11,0,0,0,NA,11,2.75,Inf,0.0129716981132075
"128","BRAZIL",2020-03-08,0,0,0,0,NA,0,0,NA,0
"129","BRAZIL",2020-03-09,6,0,0,0,NA,6,0.545454545454545,6,0.00548446069469835
"130","BRAZIL",2020-03-10,0,0,0,0,NA,0,NA,NA,0
"131","BRAZIL",2020-03-11,9,0,0,0,NA,9,1.5,2.25,Inf
"132","BRAZIL",2020-03-12,18,0,0,0,NA,18,Inf,18,Inf
"133","BRAZIL",2020-03-13,46,0,0,0,NA,46,5.11111111111111,4.18181818181818,Inf
"134","BRAZIL",2020-03-14,23,0,0,0,NA,23,1.27777777777778,Inf,Inf
"135","BRAZIL",2020-03-15,0,0,0,0,NA,0,0,0,NA
"136","BRAZIL",2020-03-16,79,0,0,0,NA,79,3.43478260869565,Inf,79
"137","BRAZIL",2020-03-17,34,0,0,0,NA,34,Inf,3.77777777777778,Inf
"138","BRAZIL",2020-03-18,57,1,0,0,NA,58,0.721518987341772,3.16666666666667,14.25
"139","BRAZIL",2020-03-19,137,3,0,0,NA,140,4.02941176470588,2.97826086956522,137
"140","BRAZIL",2020-03-20,193,0,0,0,NA,193,3.3859649122807,8.39130434782609,17.5454545454545
"141","BRAZIL",2020-03-21,283,7,0,0,NA,290,2.06569343065693,Inf,Inf
"142","BRAZIL",2020-03-22,0,0,0,0,NA,0,0,0,0
"143","BRAZIL",2020-03-23,0,0,0,0,NA,0,0,0,NA
"144","BRAZIL",2020-03-24,1297,35,0,0,NA,1332,Inf,22.7543859649123,144.111111111111
"145","BRAZIL",2020-03-25,0,0,0,0,NA,0,NA,0,0
"146","BRAZIL",2020-02-26,0,0,0,0,0,0,0,0,0
"147","BRAZIL",2020-02-27,0,0,0,0,0,0,NA,0,0
"148","BRAZIL",2020-02-28,0,0,0,0,0,0,NA,NA,NA
"149","BRAZIL",2020-02-29,1,0,0,0,0,1,Inf,Inf,0.0126582278481013
"150","BRAZIL",2020-03-01,0,0,0,0,0,0,NA,0,0
"151","BRAZIL",2020-03-02,0,0,0,0,0,0,0,NA,0
"152","BRAZIL",2020-03-03,0,0,0,0,0,0,NA,NA,0
"153","BRAZIL",2020-03-04,1,0,0,0,0,1,Inf,Inf,0.00518134715025907
"154","BRAZIL",2020-03-05,4,0,0,0,0,4,Inf,Inf,0.0141342756183746
"155","BRAZIL",2020-03-06,6,0,0,0,0,6,6,6,Inf
"156","BRAZIL",2020-03-07,6,0,0,0,0,6,1.5,Inf,Inf
"157","BRAZIL",2020-03-08,6,0,0,0,0,6,1,Inf,0.0046260601387818
"158","BRAZIL",2020-03-09,0,0,0,0,0,0,0,NA,NA
"159","BRAZIL",2020-03-10,9,0,0,0,0,9,1.5,9,Inf
"160","BRAZIL",2020-03-11,18,0,0,0,0,18,Inf,4.5,Inf
"161","BRAZIL",2020-03-12,25,0,0,0,0,25,2.77777777777778,4.16666666666667,Inf
"162","BRAZIL",2020-03-13,21,0,0,0,0,21,1.16666666666667,3.5,21
"163","BRAZIL",2020-03-14,23,0,0,0,0,23,0.92,3.83333333333333,Inf
"164","BRAZIL",2020-03-15,79,0,0,0,0,79,3.76190476190476,Inf,Inf
"165","BRAZIL",2020-03-16,34,0,0,0,0,34,1.47826086956522,3.77777777777778,Inf
"166","BRAZIL",2020-03-17,57,1,0,0,0,58,0.721518987341772,3.16666666666667,57
"167","BRAZIL",2020-03-18,137,3,0,0,0,140,4.02941176470588,5.48,34.25
"168","BRAZIL",2020-03-19,193,2,0,0,0,195,3.3859649122807,9.19047619047619,32.1666666666667
"169","BRAZIL",2020-03-20,283,5,0,0,0,288,2.06569343065693,12.304347826087,47.1666666666667
"170","BRAZIL",2020-03-21,224,7,0,0,0,231,1.16062176165803,2.83544303797468,37.3333333333333
"171","BRAZIL",2020-03-22,418,7,0,0,0,425,1.47703180212014,12.2941176470588,Inf
"172","BRAZIL",2020-03-23,345,9,0,0,0,354,1.54017857142857,6.05263157894737,38.3333333333333
"173","BRAZIL",2020-03-24,310,12,0,0,0,322,0.741626794258373,2.26277372262774,17.2222222222222
"174","BRAZIL",2020-03-25,232,11,0,0,0,243,0.672463768115942,1.2020725388601,9.28
"175","BRAZIL",2020-03-26,482,20,0,0,0,502,1.55483870967742,1.70318021201413,22.952380952381
"176","BRAZIL",2020-03-27,502,15,0,0,0,517,2.16379310344828,2.24107142857143,21.8260869565217
"177","BRAZIL",2020-03-28,486,22,0,0,0,508,1.00829875518672,1.16267942583732,6.15189873417722
"178","BRAZIL",2020-03-29,353,22,0,0,0,375,0.703187250996016,1.0231884057971,10.3823529411765
"179","BRAZIL",2020-03-30,323,23,0,0,0,346,0.664609053497942,1.04193548387097,5.66666666666667
"180","BRAZIL",2020-03-31,1138,42,0,0,0,1180,3.22379603399433,4.9051724137931,8.30656934306569
"181","BRAZIL",2020-04-01,1117,40,0,0,0,1157,3.45820433436533,2.31742738589212,5.78756476683938
"182","BRAZIL",2020-04-02,1076,58,0,0,0,1134,0.945518453427065,2.14342629482072,3.80212014134276
"183","BRAZIL",2020-04-03,1146,60,0,0,0,1206,1.0259623992838,2.35802469135802,5.11607142857143
"184","BRAZIL",2020-04-04,1222,73,0,0,0,1295,1.13568773234201,3.46175637393768,2.92344497607656
"185","BRAZIL",2020-04-05,852,54,0,0,0,906,0.743455497382199,2.63777089783282,2.4695652173913
"186","BRAZIL",2020-04-06,926,67,0,0,0,993,0.757774140752864,0.813708260105448,2.98709677419355
"187","BRAZIL",2020-04-07,1661,114,0,0,0,1775,1.94953051643192,1.4870188003581,7.15948275862069
"188","BRAZIL",2020-04-08,2210,133,0,0,0,2343,2.3866090712743,2.05390334572491,4.5850622406639
"189","BRAZIL",2020-04-09,1930,141,0,0,0,2071,1.16195063214931,1.68411867364747,3.84462151394422
"190","BRAZIL",2020-04-10,1781,115,0,0,0,1896,0.805882352941176,1.45744680851064,3.66460905349794
"191","BRAZIL",2020-04-11,1089,68,0,0,0,1157,0.564248704663212,1.27816901408451,3.08498583569405
"192","BRAZIL",2020-04-12,1442,99,0,0,0,1541,0.809657495788883,1.55723542116631,4.46439628482972
"193","BRAZIL",2020-04-13,1261,105,0,0,0,1366,1.15794306703398,0.759181216134859,1.10808435852373
"194","BRAZIL",2020-04-14,1832,204,0,0,0,2036,1.27045769764216,0.8289592760181,1.64010743061773
"195","BRAZIL",2020-04-15,3058,204,0,0,0,3262,2.42505947660587,1.58445595854922,2.84200743494424
"196","BRAZIL",2020-04-16,2105,188,0,0,0,2293,1.14901746724891,1.18192026951151,1.83682373472949
"197","BRAZIL",2020-04-17,3257,217,0,0,0,3474,1.06507521255723,2.99081726354454,2.66530278232406
"198","BRAZIL",2020-04-18,2917,206,0,0,0,3123,1.38574821852732,2.02288488210818,3.42370892018779
"199","BRAZIL",2020-04-19,2055,115,0,0,0,2170,0.630948725821308,1.62965900079302,2.21922246220302
"200","BRAZIL",2020-04-20,1927,113,0,0,0,2040,0.660610215975317,1.05185589519651,1.16014449127032
"201","BRAZIL",2020-04-21,2498,166,0,0,0,2664,1.21557177615572,0.816873773708306,1.13031674208145
"202","BRAZIL",2020-04-22,2678,165,0,0,0,2843,1.3897249610794,1.27220902612827,1.38756476683938
"203","BRAZIL",2020-04-23,3735,407,0,0,0,4142,1.49519615692554,1.14676082284311,2.09713644020213
"204","BRAZIL",2020-04-24,3503,357,0,0,0,3860,1.30806572068708,1.20089132670552,3.21671258034894
"205","BRAZIL",2020-04-25,5514,346,0,0,0,5860,1.47630522088353,2.68321167883212,3.82385575589459
"206","BRAZIL",2020-04-26,3379,189,0,0,0,3568,0.964601769911504,1.75350285417748,2.67961934972244
"207","BRAZIL",2020-04-27,4613,338,0,0,0,4951,0.836597751178818,1.8466773418735,2.51801310043668
"208","BRAZIL",2020-04-28,5385,474,0,0,0,5859,1.59366676531518,2.01082897684839,1.76095487246566
"209","BRAZIL",2020-04-29,6276,449,0,0,0,6725,1.36050292651203,1.68032128514056,2.98147268408551
"210","BRAZIL",2020-04-30,7218,435,0,0,0,7653,1.34038997214485,2.06051955466743,2.21614983113294
"211","BRAZIL",2020-05-01,5919,428,0,0,0,6347,0.943116634799235,1.0734494015234,2.02913952691121
"212","BRAZIL",2020-05-02,5097,395,0,0,0,5492,0.706151288445553,1.50843444806156,2.48029197080292
"213","BRAZIL",2020-05-03,4751,301,0,0,0,5052,0.802669369825984,1.0299154563191,2.46549039958485
"214","BRAZIL",2020-05-04,6633,296,0,0,0,6929,1.30135373749264,1.23175487465181,2.65532425940753
"215","BRAZIL",2020-05-05,6935,600,0,0,0,7535,1.45969269627447,1.10500318674315,2.58961911874533
"216","BRAZIL",2020-05-06,10503,614,0,0,0,11117,1.58344640434193,1.45511221945137,2.81204819277108
"217","BRAZIL",2020-05-07,9888,611,0,0,0,10499,1.42581110310022,1.6705524581855,2.82272337996003
"218","BRAZIL",2020-05-08,10222,749,0,0,0,10971,0.973245739312577,2.00549342750638,1.8538266231411
"219","BRAZIL",2020-05-09,10611,732,0,0,0,11343,1.07311893203884,2.23342454220164,3.14027818881326
"220","BRAZIL",2020-05-10,6760,496,0,0,0,7256,0.661318724320094,1.01914669078848,1.46542380229785
"221","BRAZIL",2020-05-11,5632,396,0,0,0,6028,0.530769955706342,0.81211247296323,1.04586815227484
"222","BRAZIL",2020-05-12,9258,881,0,0,0,10139,1.36952662721893,0.881462439303056,1.47514340344168
"223","BRAZIL",2020-05-13,11385,749,0,0,0,12134,2.021484375,1.15139563106796,1.57730673316708
"224","BRAZIL",2020-05-14,13944,844,0,0,0,14788,1.50615683732988,1.36411661123068,2.35580334515966
"225","BRAZIL",2020-05-15,15305,824,0,0,0,16129,1.34431269213878,1.44237112430497,3.00274671375319
"226","BRAZIL",2020-05-16,14919,816,0,0,0,15735,1.06992254733219,2.20695266272189,3.14018101452326
"227","BRAZIL",2020-05-17,7938,485,0,0,0,8423,0.518654034629206,1.40944602272727,1.19674355495251
"228","BRAZIL",2020-05-18,13140,674,0,0,0,13814,0.880756082847376,1.41931302657161,1.89473684210526
"229","BRAZIL",2020-05-19,17408,1179,0,0,0,18587,2.19299571680524,1.5290294246816,1.65743121013044
"230","BRAZIL",2020-05-20,19951,888,0,0,0,20839,1.51834094368341,1.43079460699943,2.01769822006472
"231","BRAZIL",2020-05-21,18508,1188,0,0,0,19696,1.06318933823529,1.20927801372101,1.8106045783604
"232","BRAZIL",2020-05-22,20803,999,0,0,0,21802,1.04270462633452,1.3943964072659,1.9605126755254
"233","BRAZIL",2020-05-23,16508,967,0,0,0,17475,0.891938621136806,2.07961703199798,2.44201183431953
"234","BRAZIL",2020-05-24,15813,653,0,0,0,16466,0.760130750372542,1.20342465753425,2.80770596590909
"235","BRAZIL",2020-05-25,11687,807,0,0,0,12494,0.70795977707778,0.671357996323529,1.26236768200475
"236","BRAZIL",2020-05-26,16324,1039,0,0,0,17363,1.03231518370961,0.818204601273119,1.43381642512077
"237","BRAZIL",2020-05-27,20599,1086,0,0,0,21685,1.76255668691709,1.11297817160147,1.47726620768789
"238","CHILE",2020-04-08,1,0,0,0,0,1,6.12594952217594e-05,4.80699899053021e-05,6.53381247958184e-05
"239","CHILE",2020-04-09,2,0,0,0,0,2,9.70920918491189e-05,0.000121153380179307,0.000134057242442523
"240","CHILE",2020-04-10,1,0,0,0,0,1,1,6.32391070638083e-05,0.000125976316452507
"241","CHILE",2020-03-06,1,0,0,0,0,1,0.5,8.55651578677163e-05,7.6103500761035e-05
"242","CHILE",2020-03-07,2,0,0,0,0,2,2,0.000122518990443519,0.000114889705882353
"243","CHILE",2020-03-08,3,0,0,0,0,3,3,0.000145638137773678,0.000150368402586337
"244","CHILE",2020-03-09,3,0,0,0,0,3,1.5,3,0.000162092068294791
"245","CHILE",2020-03-10,4,0,0,0,0,4,1.33333333333333,2,0.000192279959621208
"246","CHILE",2020-03-11,5,0,0,0,0,5,1.66666666666667,5,0.000302883450448267
"247","CHILE",2020-03-12,10,0,0,0,0,10,2.5,10,0.000632391070638083
"248","CHILE",2020-03-13,11,0,0,0,0,11,2.2,5.5,0.000941216736544879
"249","CHILE",2020-03-14,18,0,0,0,0,18,1.8,6,0.00110267091399167
"250","CHILE",2020-03-15,14,0,0,0,0,14,1.27272727272727,4.66666666666667,0.000679644642943832
"251","CHILE",2020-03-16,80,0,0,0,0,80,4.44444444444444,20,80
"252","CHILE",2020-03-17,46,0,1,0,0,45,3.28571428571429,9.2,23
"253","CHILE",2020-03-18,65,0,2,0,0,63,0.8125,6.5,65
"254","CHILE",2020-03-19,76,0,2,0,0,74,1.65217391304348,6.90909090909091,76
"255","CHILE",2020-03-20,92,0,1,0,0,91,1.41538461538462,5.11111111111111,46
"256","CHILE",2020-03-21,103,1,2,0,0,102,1.35526315789474,7.35714285714286,34.3333333333333
"257","CHILE",2020-03-22,95,0,0,0,0,95,1.03260869565217,1.1875,31.6666666666667
"258","CHILE",2020-03-23,290,1,1,0,0,290,2.81553398058252,6.30434782608696,72.5
"259","CHILE",2020-03-24,90,0,1,0,0,89,0.947368421052632,1.38461538461538,18
"260","CHILE",2020-03-25,294,1,1,0,0,294,1.01379310344828,3.86842105263158,29.4
"261","CHILE",2020-03-26,304,0,6,0,0,298,3.37777777777778,3.30434782608696,27.6363636363636
"262","CHILE",2020-03-27,299,0,1,0,0,298,1.01700680272109,2.90291262135922,16.6111111111111
"263","CHILE",2020-03-28,230,0,8,0,0,222,0.756578947368421,2.42105263157895,16.4285714285714
"264","CHILE",2020-03-29,310,0,4,0,0,306,1.03678929765886,1.06896551724138,3.875
"265","CHILE",2020-03-30,289,0,67,0,0,222,1.25652173913043,3.21111111111111,6.28260869565217
"266","CHILE",2020-03-31,291,-1,2,0,0,288,0.938709677419355,0.989795918367347,4.47692307692308
"267","CHILE",2020-04-01,293,4,1,0,0,296,1.01384083044983,0.963815789473684,3.85526315789474
"268","CHILE",2020-04-02,373,0,23,0,0,350,1.28178694158076,1.24749163879599,4.05434782608696
"269","CHILE",2020-04-03,333,18,326,0,237,25,1.13651877133106,1.44782608695652,3.23300970873786
"270","CHILE",2020-04-04,424,5,101,0,43,328,1.13672922252011,1.36774193548387,4.46315789473684
"271","CHILE",2020-04-05,310,7,90,0,27,227,0.930930930930931,1.07266435986159,1.06896551724138
"272","CHILE",2020-04-06,344,3,110,0,20,237,0.811320754716981,1.18213058419244,3.82222222222222
"273","CHILE",2020-04-07,301,6,170,0,10,137,0.970967741935484,1.02730375426621,1.02380952380952
"274","CHILE",2020-04-08,430,5,217,0,25,218,1.25,1.15281501340483,1.41447368421053
"275","CHILE",2020-04-09,426,9,159,0,2,276,1.41528239202658,1.27927927927928,1.4247491638796
